location,model,pivot_date,lead,variant,MAE,MSE
USA,GARW-N,2022-05-17,-14,other,0.0014207827,2.01862348061929e-06
USA,GARW-N,2022-05-17,-13,other,0.0014537230000000005,2.1133105607290014e-06
USA,GARW-N,2022-05-17,-12,other,0.0014884177000000004,2.215387249673291e-06
USA,GARW-N,2022-05-17,-11,other,0.0015161615,2.29874569408225e-06
USA,GARW-N,2022-05-17,-10,other,0.0015489845,2.3993529812402497e-06
USA,GARW-N,2022-05-17,-9,other,0.0015764582999999999,2.4852207716388894e-06
USA,GARW-N,2022-05-17,-8,other,0.0016077487999999998,2.5848562039014396e-06
USA,GARW-N,2022-05-17,-7,other,0.0016357756999999997,2.675762140710489e-06
USA,GARW-N,2022-05-17,-6,other,0.0016565806999999997,2.7442596156124894e-06
USA,GARW-N,2022-05-17,-5,other,0.0016838346000000001,2.8352989601571604e-06
USA,GARW-N,2022-05-17,-4,other,0.0017110582000000006,2.927720163787242e-06
USA,GARW-N,2022-05-17,-3,other,0.0017323224000000003,3.000940897541761e-06
USA,GARW-N,2022-05-17,-2,other,0.0017535847000000001,3.0750593000740906e-06
USA,GARW-N,2022-05-17,-1,other,0.0017768840000000003,3.157316749456001e-06
USA,GARW-N,2022-05-17,0,other,0.0017966294000000002,3.2278772009443608e-06
USA,GARW-N,2022-05-17,1,other,0.0018141272999999997,3.291057860605289e-06
USA,GARW-N,2022-05-17,2,other,0.0018329704000000003,3.359780487276161e-06
USA,GARW-N,2022-05-17,3,other,0.0018491111999999997,3.419212229965439e-06
USA,GARW-N,2022-05-17,4,other,0.0018691253000000002,3.493629387100091e-06
USA,GARW-N,2022-05-17,5,other,0.0018801170000000002,3.5348399336890007e-06
USA,GARW-N,2022-05-17,6,other,0.0018904000000000004,3.5736121600000017e-06
USA,GARW-N,2022-05-17,7,other,0.0018914258999999994,3.577491935190808e-06
USA,GARW-N,2022-05-17,8,other,0.0018968759,3.59813818000081e-06
USA,GARW-N,2022-05-17,9,other,0.0019095845,3.6465129626402497e-06
USA,GARW-N,2022-05-17,10,other,0.0019117867999999998,3.654928768654239e-06
USA,GARW-N,2022-05-17,11,other,0.0019081126000000002,3.6408936942787606e-06
USA,GARW-N,2022-05-17,12,other,0.0019063051,3.6339991342860103e-06
USA,GARW-N,2022-05-17,13,other,0.0019006755,3.6125673563002504e-06
USA,GARW-N,2022-05-28,-14,Delta,4.1900750999999996e-05,1.7556729343640006e-09
USA,GARW-N,2022-05-28,-13,Delta,3.9847085999999995e-05,1.5877902626913956e-09
USA,GARW-N,2022-05-28,-12,Delta,3.7940594000000004e-05,1.4394886730728364e-09
USA,GARW-N,2022-05-28,-11,Delta,3.608506e-05,1.3021315552036e-09
USA,GARW-N,2022-05-28,-10,Delta,3.4265562e-05,1.1741287391758441e-09
USA,GARW-N,2022-05-28,-9,Delta,3.2515582e-05,1.0572630727987242e-09
USA,GARW-N,2022-05-28,-8,Delta,3.0818693000000004e-05,9.497918382282492e-10
USA,GARW-N,2022-05-28,-7,Delta,2.9196972e-05,8.524631739687839e-10
USA,GARW-N,2022-05-28,-6,Delta,2.7609983999999998e-05,7.623112164802559e-10
USA,GARW-N,2022-05-28,-5,Delta,2.6121121e-05,6.823129622966411e-10
USA,GARW-N,2022-05-28,-4,Delta,2.4669339e-05,6.085762866969211e-10
USA,GARW-N,2022-05-28,-3,Delta,2.3297942e-05,5.42794101435364e-10
USA,GARW-N,2022-05-28,-2,Delta,2.1994166300000002e-05,4.837433512320558e-10
USA,GARW-N,2022-05-28,-1,Delta,2.07233463e-05,4.2945708186972365e-10
USA,GARW-N,2022-05-28,0,Delta,1.9513078999999997e-05,3.807602520602409e-10
USA,GARW-N,2022-05-28,1,Delta,1.8358058999999997e-05,3.370183302474809e-10
USA,GARW-N,2022-05-28,2,Delta,1.7246121700000003e-05,2.97428713691211e-10
USA,GARW-N,2022-05-28,3,Delta,1.6160777299999998e-05,2.6117072294019523e-10
USA,GARW-N,2022-05-28,4,Delta,1.5158535999999999e-05,2.2978121366329597e-10
USA,GARW-N,2022-05-28,5,Delta,1.4186320900000003e-05,2.0125170067777688e-10
USA,GARW-N,2022-05-28,6,Delta,1.32663174e-05,1.7599517735754276e-10
USA,GARW-N,2022-05-28,7,Delta,1.24012774e-05,1.5379168115175076e-10
USA,GARW-N,2022-05-28,8,Delta,1.1576876800000001e-05,1.3402407644237828e-10
USA,GARW-N,2022-05-28,9,Delta,1.08062888e-05,1.1677587762900546e-10
USA,GARW-N,2022-05-28,10,Delta,1.00644841e-05,1.0129384019915279e-10
USA,GARW-N,2022-05-28,11,Delta,9.358601e-06,8.7583412677201e-11
USA,GARW-N,2022-05-28,12,Delta,8.6951252e-06,7.560520224367506e-11
USA,GARW-N,2022-05-28,13,Delta,8.0782921e-06,6.52588032529224e-11
USA,GARW-N,2022-05-28,-14,Omicron 21K,0.0014537939000000002,2.1135167036772104e-06
USA,GARW-N,2022-05-28,-13,Omicron 21K,0.0013882271000000002,1.9271744811744105e-06
USA,GARW-N,2022-05-28,-12,Omicron 21K,0.0013216192999999999,1.7466775741324896e-06
USA,GARW-N,2022-05-28,-11,Omicron 21K,0.0012506256000000002,1.5640643913753604e-06
USA,GARW-N,2022-05-28,-10,Omicron 21K,0.0011854251000000002,1.4052326677100105e-06
USA,GARW-N,2022-05-28,-9,Omicron 21K,0.0011202513000000002,1.2549629751516904e-06
USA,GARW-N,2022-05-28,-8,Omicron 21K,0.0010546182999999999,1.1122197586948897e-06
USA,GARW-N,2022-05-28,-7,Omicron 21K,0.00099067116,9.814293472557458e-07
USA,GARW-N,2022-05-28,-6,Omicron 21K,0.0009287587,8.6259272282569e-07
USA,GARW-N,2022-05-28,-5,Omicron 21K,0.0008682183599999999,7.538031206410895e-07
USA,GARW-N,2022-05-28,-4,Omicron 21K,0.0008052204300000001,6.48379940889385e-07
USA,GARW-N,2022-05-28,-3,Omicron 21K,0.0007468701,5.5781494627401e-07
USA,GARW-N,2022-05-28,-2,Omicron 21K,0.0006904460800000001,4.7671578938736645e-07
USA,GARW-N,2022-05-28,-1,Omicron 21K,0.0006365525300000001,4.0519912344940106e-07
USA,GARW-N,2022-05-28,0,Omicron 21K,0.0005868651,3.4441064559801003e-07
USA,GARW-N,2022-05-28,1,Omicron 21K,0.0005388076,2.9031362981775996e-07
USA,GARW-N,2022-05-28,2,Omicron 21K,0.00049450286,2.445330785481796e-07
USA,GARW-N,2022-05-28,3,Omicron 21K,0.00045285473000000005,2.0507740648337295e-07
USA,GARW-N,2022-05-28,4,Omicron 21K,0.00041326358999999995,1.7078679481968805e-07
USA,GARW-N,2022-05-28,5,Omicron 21K,0.00037652708,1.4177264197332638e-07
USA,GARW-N,2022-05-28,6,Omicron 21K,0.00034206004,1.170050709648016e-07
USA,GARW-N,2022-05-28,7,Omicron 21K,0.00030988190999999997,9.602679814524808e-08
USA,GARW-N,2022-05-28,8,Omicron 21K,0.00027985369999999996,7.831809340368998e-08
USA,GARW-N,2022-05-28,9,Omicron 21K,0.00025229899000000003,6.365478035502011e-08
USA,GARW-N,2022-05-28,10,Omicron 21K,0.0002271417,5.159335187889e-08
USA,GARW-N,2022-05-28,11,Omicron 21K,0.00020379623699999999,4.153290621536016e-08
USA,GARW-N,2022-05-28,12,Omicron 21K,0.00018247687400000002,3.329780954481188e-08
USA,GARW-N,2022-05-28,13,Omicron 21K,0.00016309257399999997,2.6599187693945465e-08
USA,GARW-N,2022-05-28,-14,Omicron 21L,0.029778629999999973,0.0008867668046768983
USA,GARW-N,2022-05-28,-13,Omicron 21L,0.029417629999999972,0.0008653969548168983
USA,GARW-N,2022-05-28,-12,Omicron 21L,0.028979120000000025,0.0008397893959744015
USA,GARW-N,2022-05-28,-11,Omicron 21L,0.028738600000000003,0.0008259071299600002
USA,GARW-N,2022-05-28,-10,Omicron 21L,0.02828235000000001,0.0007998913215225006
USA,GARW-N,2022-05-28,-9,Omicron 21L,0.027453000000000005,0.0007536672090000003
USA,GARW-N,2022-05-28,-8,Omicron 21L,0.026487980000000022,0.0007016130844804012
USA,GARW-N,2022-05-28,-7,Omicron 21L,0.025769170000000008,0.0006640501224889004
USA,GARW-N,2022-05-28,-6,Omicron 21L,0.024864849999999994,0.0006182607655224997
USA,GARW-N,2022-05-28,-5,Omicron 21L,0.02368829,0.0005611350831241
USA,GARW-N,2022-05-28,-4,Omicron 21L,0.022422140000000035,0.0005027523621796016
USA,GARW-N,2022-05-28,-3,Omicron 21L,0.020749730000000022,0.0004305512950729009
USA,GARW-N,2022-05-28,-2,Omicron 21L,0.018932400000000016,0.0003584357697600006
USA,GARW-N,2022-05-28,-1,Omicron 21L,0.017444850000000012,0.0003043227915225004
USA,GARW-N,2022-05-28,0,Omicron 21L,0.015608259999999985,0.00024361778022759952
USA,GARW-N,2022-05-28,1,Omicron 21L,0.014162419999999953,0.00020057414025639867
USA,GARW-N,2022-05-28,2,Omicron 21L,0.012225860000000005,0.00014947165273960012
USA,GARW-N,2022-05-28,3,Omicron 21L,0.010140039999999989,0.00010282041120159978
USA,GARW-N,2022-05-28,4,Omicron 21L,0.00843178,7.10949139684e-05
USA,GARW-N,2022-05-28,5,Omicron 21L,0.006402770000000002,4.0995463672900025e-05
USA,GARW-N,2022-05-28,6,Omicron 21L,0.004437980000000008,1.969566648040007e-05
USA,GARW-N,2022-05-28,7,Omicron 21L,0.002274499999999985,5.1733502499999314e-06
USA,GARW-N,2022-05-28,8,Omicron 21L,0.00041943999999999315,1.7592991359999424e-07
USA,GARW-N,2022-05-28,9,Omicron 21L,0.0017309800000000208,2.996291760400072e-06
USA,GARW-N,2022-05-28,10,Omicron 21L,0.0038807800000000003,1.5060453408400002e-05
USA,GARW-N,2022-05-28,11,Omicron 21L,0.005953719999999996,3.544678183839995e-05
USA,GARW-N,2022-05-28,12,Omicron 21L,0.00783816000000001,6.143675218560017e-05
USA,GARW-N,2022-05-28,13,Omicron 21L,0.009817069999999983,9.637486338489968e-05
USA,GARW-N,2022-05-28,-14,Omicron 22A,0.002755822,7.594554895683999e-06
USA,GARW-N,2022-05-28,-13,Omicron 22A,0.003080151999999999,9.487336343103995e-06
USA,GARW-N,2022-05-28,-12,Omicron 22A,0.0034194210000000006,1.1692439975241005e-05
USA,GARW-N,2022-05-28,-11,Omicron 22A,0.0037897040000000014,1.436185640761601e-05
USA,GARW-N,2022-05-28,-10,Omicron 22A,0.004225403000000003,1.785403051240902e-05
USA,GARW-N,2022-05-28,-9,Omicron 22A,0.004692195,2.2016693918024997e-05
USA,GARW-N,2022-05-28,-8,Omicron 22A,0.005196503000000002,2.7003643429009016e-05
USA,GARW-N,2022-05-28,-7,Omicron 22A,0.005708460000000002,3.258651557160002e-05
USA,GARW-N,2022-05-28,-6,Omicron 22A,0.006259358,3.9179562572163996e-05
USA,GARW-N,2022-05-28,-5,Omicron 22A,0.006908985000000003,4.773407373022504e-05
USA,GARW-N,2022-05-28,-4,Omicron 22A,0.007557180999999996,5.711098466676094e-05
USA,GARW-N,2022-05-28,-3,Omicron 22A,0.008205488,6.7330033318144e-05
USA,GARW-N,2022-05-28,-2,Omicron 22A,0.008938944999999997,7.990473771302494e-05
USA,GARW-N,2022-05-28,-1,Omicron 22A,0.009691230999999995,9.391995829536089e-05
USA,GARW-N,2022-05-28,0,Omicron 22A,0.010549974999999996,0.00011130197250062492
USA,GARW-N,2022-05-28,1,Omicron 22A,0.011394907999999995,0.0001298439283284639
USA,GARW-N,2022-05-28,2,Omicron 22A,0.012303655999999996,0.0001513799509663359
USA,GARW-N,2022-05-28,3,Omicron 22A,0.013218059999999997,0.0001747171101635999
USA,GARW-N,2022-05-28,4,Omicron 22A,0.014228581999999997,0.0002024525457307239
USA,GARW-N,2022-05-28,5,Omicron 22A,0.015242455999999995,0.00023233246491193582
USA,GARW-N,2022-05-28,6,Omicron 22A,0.016351494999999994,0.0002673713887350248
USA,GARW-N,2022-05-28,7,Omicron 22A,0.017659929000000005,0.00031187309228504115
USA,GARW-N,2022-05-28,8,Omicron 22A,0.018859406000000002,0.00035567719467283606
USA,GARW-N,2022-05-28,9,Omicron 22A,0.020015876000000002,0.00040063529204737607
USA,GARW-N,2022-05-28,10,Omicron 22A,0.02134883,0.00045577254236889997
USA,GARW-N,2022-05-28,11,Omicron 22A,0.022543375000000004,0.0005082037563906252
USA,GARW-N,2022-05-28,12,Omicron 22A,0.023718376,0.000562561360077376
USA,GARW-N,2022-05-28,13,Omicron 22A,0.025184040000000005,0.0006342358707216002
USA,GARW-N,2022-05-28,-14,Omicron 22B,9.962749999999944e-05,9.925638756249888e-09
USA,GARW-N,2022-05-28,-13,Omicron 22B,0.0001339319999999998,1.7937780623999945e-08
USA,GARW-N,2022-05-28,-12,Omicron 22B,0.00021212699999999945,4.499786412899977e-08
USA,GARW-N,2022-05-28,-11,Omicron 22B,0.0002932700000000017,8.600729290000101e-08
USA,GARW-N,2022-05-28,-10,Omicron 22B,0.0004411880000000021,1.9464685134400184e-07
USA,GARW-N,2022-05-28,-9,Omicron 22B,0.0006287319999999999,3.953039278239999e-07
USA,GARW-N,2022-05-28,-8,Omicron 22B,0.0008098740000000021,6.558958958760034e-07
USA,GARW-N,2022-05-28,-7,Omicron 22B,0.0010165240000000013,1.0333210425760025e-06
USA,GARW-N,2022-05-28,-6,Omicron 22B,0.0012748870000000023,1.625336862769006e-06
USA,GARW-N,2022-05-28,-5,Omicron 22B,0.001530425000000002,2.342200680625006e-06
USA,GARW-N,2022-05-28,-4,Omicron 22B,0.001969949999999998,3.880703002499992e-06
USA,GARW-N,2022-05-28,-3,Omicron 22B,0.002402401999999998,5.77153536960399e-06
USA,GARW-N,2022-05-28,-2,Omicron 22B,0.002905822999999995,8.44380730732897e-06
USA,GARW-N,2022-05-28,-1,Omicron 22B,0.0035465070000000043,1.2577711901049031e-05
USA,GARW-N,2022-05-28,0,Omicron 22B,0.0041442249999999944,1.7174600850624953e-05
USA,GARW-N,2022-05-28,1,Omicron 22B,0.004890800000000001,2.3919924640000006e-05
USA,GARW-N,2022-05-28,2,Omicron 22B,0.005723210000000006,3.275513270410007e-05
USA,GARW-N,2022-05-28,3,Omicron 22B,0.00657307,4.3205249224900006e-05
USA,GARW-N,2022-05-28,4,Omicron 22B,0.007442030000000002,5.538381052090003e-05
USA,GARW-N,2022-05-28,5,Omicron 22B,0.008309259999999999,6.904380174759999e-05
USA,GARW-N,2022-05-28,6,Omicron 22B,0.009300704999999992,8.650311349702486e-05
USA,GARW-N,2022-05-28,7,Omicron 22B,0.010264435000000002,0.00010535862586922505
USA,GARW-N,2022-05-28,8,Omicron 22B,0.011534570000000022,0.0001330463050849005
USA,GARW-N,2022-05-28,9,Omicron 22B,0.01297232000000001,0.00016828108618240024
USA,GARW-N,2022-05-28,10,Omicron 22B,0.014668369999999986,0.0002151610784568996
USA,GARW-N,2022-05-28,11,Omicron 22B,0.01599819999999999,0.0002559424032399997
USA,GARW-N,2022-05-28,12,Omicron 22B,0.017429919999999988,0.00030380211120639955
USA,GARW-N,2022-05-28,13,Omicron 22B,0.019196079999999976,0.0003684894873663991
USA,GARW-N,2022-05-28,-14,Omicron 22C,0.025087730000000086,0.0006293941965529043
USA,GARW-N,2022-05-28,-13,Omicron 22C,0.024209799999999948,0.0005861144160399975
USA,GARW-N,2022-05-28,-12,Omicron 22C,0.023855799999999983,0.0005690991936399992
USA,GARW-N,2022-05-28,-11,Omicron 22C,0.022975210000000024,0.0005278602745441011
USA,GARW-N,2022-05-28,-10,Omicron 22C,0.02215153000000003,0.0004906902813409013
USA,GARW-N,2022-05-28,-9,Omicron 22C,0.02092183000000003,0.00043772297054890126
USA,GARW-N,2022-05-28,-8,Omicron 22C,0.019287440000000045,0.0003720053417536017
USA,GARW-N,2022-05-28,-7,Omicron 22C,0.01767849999999993,0.00031252936224999755
USA,GARW-N,2022-05-28,-6,Omicron 22C,0.016059900000000016,0.0002579203880100005
USA,GARW-N,2022-05-28,-5,Omicron 22C,0.014004939999999966,0.00019613834440359904
USA,GARW-N,2022-05-28,-4,Omicron 22C,0.012152900000000022,0.00014769297841000053
USA,GARW-N,2022-05-28,-3,Omicron 22C,0.009684999999999944,9.379922499999891e-05
USA,GARW-N,2022-05-28,-2,Omicron 22C,0.007601769999999952,5.778690713289927e-05
USA,GARW-N,2022-05-28,-1,Omicron 22C,0.005328049999999918,2.838811680249912e-05
USA,GARW-N,2022-05-28,0,Omicron 22C,0.0026775399999999783,7.169220451599884e-06
USA,GARW-N,2022-05-28,1,Omicron 22C,0.0005941000000000418,3.529548100000497e-07
USA,GARW-N,2022-05-28,2,Omicron 22C,0.003588099999999983,1.2874461609999878e-05
USA,GARW-N,2022-05-28,3,Omicron 22C,0.0069261600000000145,4.79716923456002e-05
USA,GARW-N,2022-05-28,4,Omicron 22C,0.010172660000000056,0.00010348301147560113
USA,GARW-N,2022-05-28,5,Omicron 22C,0.01302468000000001,0.0001696422891024003
USA,GARW-N,2022-05-28,6,Omicron 22C,0.01626097999999998,0.00026441947056039935
USA,GARW-N,2022-05-28,7,Omicron 22C,0.01926249999999996,0.0003710439062499985
USA,GARW-N,2022-05-28,8,Omicron 22C,0.023135899999999987,0.0005352698688099994
USA,GARW-N,2022-05-28,9,Omicron 22C,0.027649820000000047,0.0007645125460324026
USA,GARW-N,2022-05-28,10,Omicron 22C,0.031234850000000036,0.0009756158545225022
USA,GARW-N,2022-05-28,11,Omicron 22C,0.035944060000000055,0.001291975449283604
USA,GARW-N,2022-05-28,12,Omicron 22C,0.03967761999999997,0.0015743135288643975
USA,GARW-N,2022-05-28,13,Omicron 22C,0.04349859999999994,0.001892128201959995
USA,GARW-N,2022-05-28,-14,other,0.0007005448000000003,4.907630168070404e-07
USA,GARW-N,2022-05-28,-13,other,0.0007102599999999999,5.044692675999998e-07
USA,GARW-N,2022-05-28,-12,other,0.0007222258000000002,5.216101061856403e-07
USA,GARW-N,2022-05-28,-11,other,0.0007388867000000005,5.459535554368907e-07
USA,GARW-N,2022-05-28,-10,other,0.0007507639999999997,5.636465836959995e-07
USA,GARW-N,2022-05-28,-9,other,0.0007583562,5.751041260784401e-07
USA,GARW-N,2022-05-28,-8,other,0.0007601855999999998,5.778821464473596e-07
USA,GARW-N,2022-05-28,-7,other,0.0007646129999999999,5.846330397689999e-07
USA,GARW-N,2022-05-28,-6,other,0.0007724054000000004,5.966101019491607e-07
USA,GARW-N,2022-05-28,-5,other,0.0007714275,5.9510038775625e-07
USA,GARW-N,2022-05-28,-4,other,0.0007709187999999996,5.943157961934394e-07
USA,GARW-N,2022-05-28,-3,other,0.0007738043,5.9877309469849e-07
USA,GARW-N,2022-05-28,-2,other,0.0007766192000000002,6.031373818086403e-07
USA,GARW-N,2022-05-28,-1,other,0.0007729408999999996,5.974376348928094e-07
USA,GARW-N,2022-05-28,0,other,0.0007736420000000002,5.985219441640002e-07
USA,GARW-N,2022-05-28,1,other,0.0007807943000000001,6.096397389124902e-07
USA,GARW-N,2022-05-28,2,other,0.0007879682000000001,6.208938842112401e-07
USA,GARW-N,2022-05-28,3,other,0.0007879346999999999,6.208410914640899e-07
USA,GARW-N,2022-05-28,4,other,0.0007953353,6.3255823942609e-07
USA,GARW-N,2022-05-28,5,other,0.0008029514000000002,6.447309507619603e-07
USA,GARW-N,2022-05-28,6,other,0.0008066751999999998,6.507248782950397e-07
USA,GARW-N,2022-05-28,7,other,0.0008100429999999999,6.561696618489998e-07
USA,GARW-N,2022-05-28,8,other,0.0008110869999999998,6.578621215689997e-07
USA,GARW-N,2022-05-28,9,other,0.0008144392000000002,6.633112104966404e-07
USA,GARW-N,2022-05-28,10,other,0.0008177116999999999,6.686524243168898e-07
USA,GARW-N,2022-05-28,11,other,0.0008173812999999999,6.681121895896899e-07
USA,GARW-N,2022-05-28,12,other,0.0008207242999999998,6.735883766104896e-07
USA,GARW-N,2022-05-28,13,other,0.0008178968000000001,6.689551754502401e-07
USA,GARW-N,2022-06-14,-14,Delta,2.491314e-05,6.206645446596e-10
USA,GARW-N,2022-06-14,-13,Delta,2.6028389000000003e-05,6.774770339353212e-10
USA,GARW-N,2022-06-14,-12,Delta,2.7301419999999997e-05,7.453675340163998e-10
USA,GARW-N,2022-06-14,-11,Delta,2.8631257e-05,8.197488774000491e-10
USA,GARW-N,2022-06-14,-10,Delta,2.9855372e-05,8.913432372583839e-10
USA,GARW-N,2022-06-14,-9,Delta,3.0872054e-05,9.53083718178916e-10
USA,GARW-N,2022-06-14,-8,Delta,3.1770185e-05,1.0093446549342252e-09
USA,GARW-N,2022-06-14,-7,Delta,3.2669115e-05,1.0672710748832252e-09
USA,GARW-N,2022-06-14,-6,Delta,3.360682e-05,1.1294183505124e-09
USA,GARW-N,2022-06-14,-5,Delta,3.4494346999999995e-05,1.1898599749564087e-09
USA,GARW-N,2022-06-14,-4,Delta,3.5276782e-05,1.2444513482755238e-09
USA,GARW-N,2022-06-14,-3,Delta,3.5988423e-05,1.295166590026929e-09
USA,GARW-N,2022-06-14,-2,Delta,3.6650030000000005e-05,1.3432246990009003e-09
USA,GARW-N,2022-06-14,-1,Delta,3.7302744e-05,1.3914947099295358e-09
USA,GARW-N,2022-06-14,0,Delta,3.7938521e-05,1.439331375667441e-09
USA,GARW-N,2022-06-14,1,Delta,3.85140936e-05,1.4833354058295611e-09
USA,GARW-N,2022-06-14,2,Delta,3.9030059e-05,1.5233455055434809e-09
USA,GARW-N,2022-06-14,3,Delta,3.95109996e-05,1.5611190893912004e-09
USA,GARW-N,2022-06-14,4,Delta,3.99635433e-05,1.5970847930909747e-09
USA,GARW-N,2022-06-14,5,Delta,4.03950123e-05,1.6317570187171516e-09
USA,GARW-N,2022-06-14,6,Delta,4.078934e-05,1.6637702576356002e-09
USA,GARW-N,2022-06-14,7,Delta,4.11506142e-05,1.6933730490372416e-09
USA,GARW-N,2022-06-14,8,Delta,4.14811603e-05,1.7206866598342959e-09
USA,GARW-N,2022-06-14,9,Delta,4.17845455e-05,1.7459482426415702e-09
USA,GARW-N,2022-06-14,10,Delta,4.2064662999999996e-05,1.7694358733035688e-09
USA,GARW-N,2022-06-14,11,Delta,4.23236352e-05,1.7912900965426793e-09
USA,GARW-N,2022-06-14,12,Delta,4.25576326e-05,1.8111520925165826e-09
USA,GARW-N,2022-06-14,13,Delta,4.27689594e-05,1.8291838881588482e-09
USA,GARW-N,2022-06-14,-14,Omicron 21K,0.0005386294,2.9012163054436e-07
USA,GARW-N,2022-06-14,-13,Omicron 21K,0.00060649977,3.678419710100529e-07
USA,GARW-N,2022-06-14,-12,Omicron 21K,0.00066576885,4.4324816163032253e-07
USA,GARW-N,2022-06-14,-11,Omicron 21K,0.00071935908,5.174774859784465e-07
USA,GARW-N,2022-06-14,-10,Omicron 21K,0.0007690717500000001,5.914713566480627e-07
USA,GARW-N,2022-06-14,-9,Omicron 21K,0.0008143438,6.6315582459844e-07
USA,GARW-N,2022-06-14,-8,Omicron 21K,0.0008547193,7.305450817924899e-07
USA,GARW-N,2022-06-14,-7,Omicron 21K,0.0008912033700000001,7.94243446699357e-07
USA,GARW-N,2022-06-14,-6,Omicron 21K,0.0009244196999999999,8.545517817480898e-07
USA,GARW-N,2022-06-14,-5,Omicron 21K,0.00095431425,9.107156877530625e-07
USA,GARW-N,2022-06-14,-4,Omicron 21K,0.00098107678,9.625116482551683e-07
USA,GARW-N,2022-06-14,-3,Omicron 21K,0.00100512255,1.0102713405185024e-06
USA,GARW-N,2022-06-14,-2,Omicron 21K,0.0010266471,1.05400426793841e-06
USA,GARW-N,2022-06-14,-1,Omicron 21K,0.00104588192,1.0938689905828865e-06
USA,GARW-N,2022-06-14,0,Omicron 21K,0.00106305246,1.1300805327120516e-06
USA,GARW-N,2022-06-14,1,Omicron 21K,0.001078414385,1.1629775857749282e-06
USA,GARW-N,2022-06-14,2,Omicron 21K,0.0010920544399999998,1.1925828999237133e-06
USA,GARW-N,2022-06-14,3,Omicron 21K,0.00110407169,1.218974296659456e-06
USA,GARW-N,2022-06-14,4,Omicron 21K,0.0011147605739999999,1.2426911373448092e-06
USA,GARW-N,2022-06-14,5,Omicron 21K,0.00112413922,1.2636889859422081e-06
USA,GARW-N,2022-06-14,6,Omicron 21K,0.0011324006200000001,1.2823311641763846e-06
USA,GARW-N,2022-06-14,7,Omicron 21K,0.0011395951,1.29867699194401e-06
USA,GARW-N,2022-06-14,8,Omicron 21K,0.001145943544,1.3131866060352799e-06
USA,GARW-N,2022-06-14,9,Omicron 21K,0.001151486536,1.3259212425892792e-06
USA,GARW-N,2022-06-14,10,Omicron 21K,0.001156321928,1.3370804011736373e-06
USA,GARW-N,2022-06-14,11,Omicron 21K,0.0011605151740000002,1.3467954690842507e-06
USA,GARW-N,2022-06-14,12,Omicron 21K,0.001164154673,1.355256102667737e-06
USA,GARW-N,2022-06-14,13,Omicron 21K,0.0011672936810000001,1.3625745377025301e-06
USA,GARW-N,2022-06-14,-14,Omicron 21L,0.11070980999999999,0.012256662030236098
USA,GARW-N,2022-06-14,-13,Omicron 21L,0.12022384999999997,0.014453774108822492
USA,GARW-N,2022-06-14,-12,Omicron 21L,0.12910339,0.016667685309492104
USA,GARW-N,2022-06-14,-11,Omicron 21L,0.13771772000000002,0.018966170401998404
USA,GARW-N,2022-06-14,-10,Omicron 21L,0.1462717,0.02139541022089
USA,GARW-N,2022-06-14,-9,Omicron 21L,0.15465530999999996,0.02391826491119609
USA,GARW-N,2022-06-14,-8,Omicron 21L,0.16279261999999997,0.02650143712646439
USA,GARW-N,2022-06-14,-7,Omicron 21L,0.17072517,0.029147083671528903
USA,GARW-N,2022-06-14,-6,Omicron 21L,0.17849454,0.0318603008098116
USA,GARW-N,2022-06-14,-5,Omicron 21L,0.18610205999999999,0.0346339767362436
USA,GARW-N,2022-06-14,-4,Omicron 21L,0.19348803,0.0374376177532809
USA,GARW-N,2022-06-14,-3,Omicron 21L,0.20067931,0.0402721854620761
USA,GARW-N,2022-06-14,-2,Omicron 21L,0.20770755999999999,0.04314243048115359
USA,GARW-N,2022-06-14,-1,Omicron 21L,0.21457690000000001,0.046043246013610005
USA,GARW-N,2022-06-14,0,Omicron 21L,0.22125503400000002,0.04895379007034116
USA,GARW-N,2022-06-14,1,Omicron 21L,0.22774520600000003,0.05186787885598245
USA,GARW-N,2022-06-14,2,Omicron 21L,0.23404876000000002,0.05477882205753761
USA,GARW-N,2022-06-14,3,Omicron 21L,0.24016350999999997,0.05767851153552009
USA,GARW-N,2022-06-14,4,Omicron 21L,0.24611677999999998,0.06057346939756839
USA,GARW-N,2022-06-14,5,Omicron 21L,0.251837755,0.06342225484344002
USA,GARW-N,2022-06-14,6,Omicron 21L,0.25737597999999995,0.06624239508096037
USA,GARW-N,2022-06-14,7,Omicron 21L,0.26269688999999996,0.06900965601567208
USA,GARW-N,2022-06-14,8,Omicron 21L,0.26780803000000003,0.07172114093248091
USA,GARW-N,2022-06-14,9,Omicron 21L,0.27272619,0.07437957471191609
USA,GARW-N,2022-06-14,10,Omicron 21L,0.2774488,0.07697783662143999
USA,GARW-N,2022-06-14,11,Omicron 21L,0.28194678,0.0794939867523684
USA,GARW-N,2022-06-14,12,Omicron 21L,0.286229636,0.08192740452469251
USA,GARW-N,2022-06-14,13,Omicron 21L,0.29031434,0.0842824160096356
USA,GARW-N,2022-06-14,-14,Omicron 22A,0.022273518,0.000496109604096324
USA,GARW-N,2022-06-14,-13,Omicron 22A,0.026101454999999996,0.0006812859531170248
USA,GARW-N,2022-06-14,-12,Omicron 22A,0.029989003,0.000899340300934009
USA,GARW-N,2022-06-14,-11,Omicron 22A,0.03397140299999999,0.0011540562217884083
USA,GARW-N,2022-06-14,-10,Omicron 22A,0.038116191,0.001452844016348481
