location,model,pivot_date,variant,date,median_ga,ga_upper_80,ga_lower_80
USA,GARW,2022-06-24,Delta,2022-05-10,0.6179677,0.68703955,0.55957204
USA,GARW,2022-06-24,Delta,2022-05-11,0.6179559,0.6873033,0.5592513
USA,GARW,2022-06-24,Delta,2022-05-12,0.6177987,0.6876038,0.55936223
USA,GARW,2022-06-24,Delta,2022-05-13,0.6179696,0.68791634,0.559035
USA,GARW,2022-06-24,Delta,2022-05-14,0.6182304,0.6885405,0.5595255
USA,GARW,2022-06-24,Delta,2022-05-15,0.6186951,0.6882354,0.5593044
USA,GARW,2022-06-24,Delta,2022-05-16,0.61894834,0.6889197,0.55926037
USA,GARW,2022-06-24,Delta,2022-05-17,0.61867,0.6886627,0.55900735
USA,GARW,2022-06-24,Delta,2022-05-18,0.61857724,0.6884414,0.55891067
USA,GARW,2022-06-24,Delta,2022-05-19,0.6180572,0.6878282,0.55891865
USA,GARW,2022-06-24,Delta,2022-05-20,0.61735237,0.68853664,0.55841243
USA,GARW,2022-06-24,Delta,2022-05-21,0.61679596,0.68804103,0.5579562
USA,GARW,2022-06-24,Delta,2022-05-22,0.61676824,0.6870313,0.55737334
USA,GARW,2022-06-24,Delta,2022-05-23,0.6163341,0.6871406,0.55707186
USA,GARW,2022-06-24,Delta,2022-05-24,0.61590236,0.6864637,0.55666745
USA,GARW,2022-06-24,Delta,2022-05-25,0.6154175,0.68665713,0.5566753
USA,GARW,2022-06-24,Delta,2022-05-26,0.61544055,0.68684834,0.5564389
USA,GARW,2022-06-24,Delta,2022-05-27,0.6152596,0.686502,0.5561356
USA,GARW,2022-06-24,Delta,2022-05-28,0.6148459,0.68717825,0.5558835
USA,GARW,2022-06-24,Delta,2022-05-29,0.6146134,0.68725073,0.55500346
USA,GARW,2022-06-24,Delta,2022-05-30,0.6144692,0.68719965,0.5548871
USA,GARW,2022-06-24,Delta,2022-05-31,0.6142137,0.68748116,0.5542347
USA,GARW,2022-06-24,Delta,2022-06-01,0.614009,0.6882807,0.5534506
USA,GARW,2022-06-24,Delta,2022-06-02,0.6139605,0.68886,0.55351746
USA,GARW,2022-06-24,Delta,2022-06-03,0.61398804,0.68914425,0.553331
USA,GARW,2022-06-24,Delta,2022-06-04,0.61363983,0.68971944,0.55298597
USA,GARW,2022-06-24,Delta,2022-06-05,0.61364526,0.6894456,0.5525995
USA,GARW,2022-06-24,Delta,2022-06-06,0.6139902,0.6889143,0.5532396
USA,GARW,2022-06-24,Delta,2022-06-07,0.61403775,0.6886567,0.55325174
USA,GARW,2022-06-24,Delta,2022-06-08,0.6143007,0.6885255,0.55370146
USA,GARW,2022-06-24,Delta,2022-06-09,0.6145115,0.68866485,0.5531142
USA,GARW,2022-06-24,Delta,2022-06-10,0.6146068,0.6889564,0.55339545
USA,GARW,2022-06-24,Delta,2022-06-11,0.6148755,0.6891255,0.55356693
USA,GARW,2022-06-24,Delta,2022-06-12,0.61468065,0.6887405,0.55358154
USA,GARW,2022-06-24,Delta,2022-06-13,0.6146324,0.6897772,0.5538186
USA,GARW,2022-06-24,Delta,2022-06-14,0.6148102,0.6915219,0.55361694
USA,GARW,2022-06-24,Delta,2022-06-15,0.6146108,0.6911373,0.55361515
USA,GARW,2022-06-24,Delta,2022-06-16,0.61459553,0.6925069,0.5528322
USA,GARW,2022-06-24,Delta,2022-06-17,0.6140395,0.692688,0.55206835
USA,GARW,2022-06-24,Delta,2022-06-18,0.6141083,0.69214004,0.5510375
USA,GARW,2022-06-24,Delta,2022-06-19,0.61363983,0.69248235,0.55081224
USA,GARW,2022-06-24,Delta,2022-06-20,0.6137106,0.69230616,0.5506955
USA,GARW,2022-06-24,Delta,2022-06-21,0.6137544,0.6915434,0.5501549
USA,GARW,2022-06-24,Delta,2022-06-22,0.6147605,0.69097644,0.549812
USA,GARW,2022-06-24,Delta,2022-06-23,0.615926,0.6904612,0.54943085
USA,GARW,2022-06-24,Delta,2022-06-24,0.6168358,0.6907192,0.54839265
USA,GARW,2022-06-24,Omicron 21K,2022-03-13,0.6215692,0.63652754,0.60589534
USA,GARW,2022-06-24,Omicron 21K,2022-03-14,0.621712,0.63531256,0.60772157
USA,GARW,2022-06-24,Omicron 21K,2022-03-15,0.62166286,0.6337636,0.60905236
USA,GARW,2022-06-24,Omicron 21K,2022-03-16,0.62152135,0.6327487,0.61003256
USA,GARW,2022-06-24,Omicron 21K,2022-03-17,0.6217762,0.63237685,0.6107739
USA,GARW,2022-06-24,Omicron 21K,2022-03-18,0.6220355,0.63204646,0.6113871
USA,GARW,2022-06-24,Omicron 21K,2022-03-19,0.6222145,0.6321182,0.6120238
USA,GARW,2022-06-24,Omicron 21K,2022-03-20,0.62228394,0.6322878,0.6126372
USA,GARW,2022-06-24,Omicron 21K,2022-03-21,0.6227151,0.6323846,0.61330634
USA,GARW,2022-06-24,Omicron 21K,2022-03-22,0.62302446,0.63266397,0.61424303
USA,GARW,2022-06-24,Omicron 21K,2022-03-23,0.6236868,0.6333976,0.615098
USA,GARW,2022-06-24,Omicron 21K,2022-03-24,0.62449104,0.63392663,0.61592126
USA,GARW,2022-06-24,Omicron 21K,2022-03-25,0.62527466,0.6347018,0.61655414
USA,GARW,2022-06-24,Omicron 21K,2022-03-26,0.62603307,0.63511866,0.6174349
USA,GARW,2022-06-24,Omicron 21K,2022-03-27,0.62681794,0.63579327,0.61866164
USA,GARW,2022-06-24,Omicron 21K,2022-03-28,0.6277115,0.63646233,0.6196055
USA,GARW,2022-06-24,Omicron 21K,2022-03-29,0.6287875,0.6368673,0.6205921
USA,GARW,2022-06-24,Omicron 21K,2022-03-30,0.62973505,0.6375277,0.6216378
USA,GARW,2022-06-24,Omicron 21K,2022-03-31,0.63062036,0.6386107,0.62270397
USA,GARW,2022-06-24,Omicron 21K,2022-04-01,0.63144135,0.6393416,0.6235156
USA,GARW,2022-06-24,Omicron 21K,2022-04-02,0.6322838,0.64021236,0.6246319
USA,GARW,2022-06-24,Omicron 21K,2022-04-03,0.63311803,0.64080316,0.6253487
USA,GARW,2022-06-24,Omicron 21K,2022-04-04,0.6339725,0.6419916,0.62605447
USA,GARW,2022-06-24,Omicron 21K,2022-04-05,0.6348213,0.64261514,0.6268438
USA,GARW,2022-06-24,Omicron 21K,2022-04-06,0.6355406,0.64347345,0.6274899
USA,GARW,2022-06-24,Omicron 21K,2022-04-07,0.63618493,0.64422137,0.6280089
USA,GARW,2022-06-24,Omicron 21K,2022-04-08,0.6365464,0.64481753,0.6285078
USA,GARW,2022-06-24,Omicron 21K,2022-04-09,0.63702834,0.645349,0.6287424
USA,GARW,2022-06-24,Omicron 21K,2022-04-10,0.63743436,0.64590436,0.6288472
USA,GARW,2022-06-24,Omicron 21K,2022-04-11,0.637669,0.6463473,0.6291268
USA,GARW,2022-06-24,Omicron 21K,2022-04-12,0.6380446,0.64669895,0.6292659
USA,GARW,2022-06-24,Omicron 21K,2022-04-13,0.6384285,0.6470883,0.62951195
USA,GARW,2022-06-24,Omicron 21K,2022-04-14,0.6387605,0.6476302,0.6294459
USA,GARW,2022-06-24,Omicron 21K,2022-04-15,0.63909584,0.6479872,0.6295225
USA,GARW,2022-06-24,Omicron 21K,2022-04-16,0.6394178,0.64835083,0.62944865
USA,GARW,2022-06-24,Omicron 21K,2022-04-17,0.6395725,0.64888144,0.6296064
USA,GARW,2022-06-24,Omicron 21K,2022-04-18,0.6397324,0.6490145,0.629606
USA,GARW,2022-06-24,Omicron 21K,2022-04-19,0.6400054,0.649323,0.6296878
USA,GARW,2022-06-24,Omicron 21K,2022-04-20,0.64020663,0.6497875,0.6298665
USA,GARW,2022-06-24,Omicron 21K,2022-04-21,0.6403418,0.6502507,0.6300934
USA,GARW,2022-06-24,Omicron 21K,2022-04-22,0.6405828,0.6508027,0.63024366
USA,GARW,2022-06-24,Omicron 21K,2022-04-23,0.6408832,0.65125024,0.6302684
USA,GARW,2022-06-24,Omicron 21K,2022-04-24,0.64136404,0.6518314,0.63033867
USA,GARW,2022-06-24,Omicron 21K,2022-04-25,0.6417745,0.65254474,0.6307835
USA,GARW,2022-06-24,Omicron 21K,2022-04-26,0.6422229,0.65326196,0.63098764
USA,GARW,2022-06-24,Omicron 21K,2022-04-27,0.64264905,0.6540174,0.6313446
USA,GARW,2022-06-24,Omicron 21K,2022-04-28,0.6431198,0.6550326,0.631604
USA,GARW,2022-06-24,Omicron 21K,2022-04-29,0.6437398,0.6558599,0.6319907
USA,GARW,2022-06-24,Omicron 21K,2022-04-30,0.64452887,0.65691674,0.6325967
USA,GARW,2022-06-24,Omicron 21K,2022-05-01,0.64532393,0.65827525,0.6333301
USA,GARW,2022-06-24,Omicron 21K,2022-05-02,0.64621824,0.6594993,0.63408476
USA,GARW,2022-06-24,Omicron 21K,2022-05-03,0.64712346,0.66063446,0.6345758
USA,GARW,2022-06-24,Omicron 21K,2022-05-04,0.6481285,0.6616686,0.6351399
USA,GARW,2022-06-24,Omicron 21K,2022-05-05,0.64905417,0.6628243,0.6356687
USA,GARW,2022-06-24,Omicron 21K,2022-05-06,0.6499226,0.66409564,0.63619995
USA,GARW,2022-06-24,Omicron 21K,2022-05-07,0.6507244,0.6652315,0.63637
USA,GARW,2022-06-24,Omicron 21K,2022-05-08,0.65144086,0.6662719,0.6365417
USA,GARW,2022-06-24,Omicron 21K,2022-05-09,0.6517973,0.6669704,0.636878
USA,GARW,2022-06-24,Omicron 21K,2022-05-10,0.6523212,0.6681078,0.63684094
USA,GARW,2022-06-24,Omicron 21K,2022-05-11,0.6527653,0.6687852,0.63698834
USA,GARW,2022-06-24,Omicron 21K,2022-05-12,0.6531056,0.6694315,0.6368525
USA,GARW,2022-06-24,Omicron 21K,2022-05-13,0.65342975,0.66994315,0.63681924
USA,GARW,2022-06-24,Omicron 21K,2022-05-14,0.65377533,0.6703023,0.63644767
USA,GARW,2022-06-24,Omicron 21K,2022-05-15,0.6537595,0.67077017,0.63654834
USA,GARW,2022-06-24,Omicron 21K,2022-05-16,0.6538608,0.67107654,0.6366375
USA,GARW,2022-06-24,Omicron 21K,2022-05-17,0.6535821,0.67134184,0.63631374
USA,GARW,2022-06-24,Omicron 21K,2022-05-18,0.6539307,0.67195,0.63572454
USA,GARW,2022-06-24,Omicron 21K,2022-05-19,0.65383947,0.67230254,0.63552314
USA,GARW,2022-06-24,Omicron 21K,2022-05-20,0.6537883,0.67271805,0.63506854
USA,GARW,2022-06-24,Omicron 21K,2022-05-21,0.653904,0.67318034,0.6349012
USA,GARW,2022-06-24,Omicron 21K,2022-05-22,0.65400505,0.6736636,0.63455665
USA,GARW,2022-06-24,Omicron 21K,2022-05-23,0.65412885,0.67423546,0.6342781
USA,GARW,2022-06-24,Omicron 21K,2022-05-24,0.6539831,0.67498034,0.6342463
USA,GARW,2022-06-24,Omicron 21K,2022-05-25,0.65433747,0.6758577,0.6342593
USA,GARW,2022-06-24,Omicron 21K,2022-05-26,0.6547483,0.67616355,0.6340404
USA,GARW,2022-06-24,Omicron 21K,2022-05-27,0.6551861,0.67694724,0.6337439
USA,GARW,2022-06-24,Omicron 21K,2022-05-28,0.6554887,0.6780266,0.6334913
USA,GARW,2022-06-24,Omicron 21K,2022-05-29,0.6559169,0.6787274,0.6335029
USA,GARW,2022-06-24,Omicron 21K,2022-05-30,0.65619373,0.67942953,0.6334177
USA,GARW,2022-06-24,Omicron 21K,2022-05-31,0.65634584,0.6798848,0.63366735
USA,GARW,2022-06-24,Omicron 21K,2022-06-01,0.6567094,0.68025136,0.6336404
USA,GARW,2022-06-24,Omicron 21K,2022-06-02,0.6566005,0.68109894,0.63348913
USA,GARW,2022-06-24,Omicron 21K,2022-06-03,0.65694976,0.68155015,0.6332195
USA,GARW,2022-06-24,Omicron 21K,2022-06-04,0.6568935,0.6818219,0.6331445
USA,GARW,2022-06-24,Omicron 21K,2022-06-05,0.6571499,0.6825354,0.63283265
USA,GARW,2022-06-24,Omicron 21K,2022-06-06,0.65731263,0.68253624,0.6323874
USA,GARW,2022-06-24,Omicron 21K,2022-06-07,0.6575133,0.68308747,0.6315885
USA,GARW,2022-06-24,Omicron 21K,2022-06-08,0.6573492,0.68334186,0.6311274
USA,GARW,2022-06-24,Omicron 21K,2022-06-09,0.65684783,0.68348664,0.63033855
USA,GARW,2022-06-24,Omicron 21K,2022-06-10,0.6568237,0.683282,0.62948793
USA,GARW,2022-06-24,Omicron 21K,2022-06-11,0.6564007,0.6835578,0.62860703
USA,GARW,2022-06-24,Omicron 21K,2022-06-12,0.65612113,0.68346345,0.6276953
USA,GARW,2022-06-24,Omicron 21K,2022-06-13,0.6553705,0.6834409,0.62667906
USA,GARW,2022-06-24,Omicron 21K,2022-06-14,0.65480924,0.6833868,0.625562
USA,GARW,2022-06-24,Omicron 21K,2022-06-15,0.65399563,0.6832849,0.62427366
USA,GARW,2022-06-24,Omicron 21K,2022-06-16,0.65368986,0.68342453,0.623748
USA,GARW,2022-06-24,Omicron 21K,2022-06-17,0.65317184,0.6837802,0.62307596
USA,GARW,2022-06-24,Omicron 21K,2022-06-18,0.65247476,0.68366164,0.62207335
USA,GARW,2022-06-24,Omicron 21K,2022-06-19,0.65187037,0.68443084,0.62121475
USA,GARW,2022-06-24,Omicron 21K,2022-06-20,0.6515708,0.6842066,0.62061286
USA,GARW,2022-06-24,Omicron 21K,2022-06-21,0.65174687,0.68476206,0.6200701
USA,GARW,2022-06-24,Omicron 21K,2022-06-22,0.6514747,0.6859996,0.619511
USA,GARW,2022-06-24,Omicron 21K,2022-06-23,0.6521679,0.6872342,0.6185684
USA,GARW,2022-06-24,Omicron 21K,2022-06-24,0.65314543,0.68917197,0.6178195
USA,GARW,2022-06-24,Omicron 21L,2022-03-13,0.9360331,0.9485028,0.92426604
USA,GARW,2022-06-24,Omicron 21L,2022-03-14,0.9362701,0.9481473,0.924838
USA,GARW,2022-06-24,Omicron 21L,2022-03-15,0.93602467,0.9476702,0.9248901
USA,GARW,2022-06-24,Omicron 21L,2022-03-16,0.93570334,0.9472592,0.9244045
USA,GARW,2022-06-24,Omicron 21L,2022-03-17,0.93521184,0.94661593,0.9243057
USA,GARW,2022-06-24,Omicron 21L,2022-03-18,0.93482155,0.9459274,0.92368793
USA,GARW,2022-06-24,Omicron 21L,2022-03-19,0.9341097,0.9452656,0.9231896
USA,GARW,2022-06-24,Omicron 21L,2022-03-20,0.9332118,0.94412154,0.922551
USA,GARW,2022-06-24,Omicron 21L,2022-03-21,0.93226707,0.9431073,0.9220646
USA,GARW,2022-06-24,Omicron 21L,2022-03-22,0.931581,0.9423811,0.921096
USA,GARW,2022-06-24,Omicron 21L,2022-03-23,0.93080556,0.9417339,0.92039466
USA,GARW,2022-06-24,Omicron 21L,2022-03-24,0.9299263,0.9408877,0.9195461
USA,GARW,2022-06-24,Omicron 21L,2022-03-25,0.92887616,0.9395962,0.91877884
USA,GARW,2022-06-24,Omicron 21L,2022-03-26,0.9278485,0.9384644,0.91787696
USA,GARW,2022-06-24,Omicron 21L,2022-03-27,0.9269942,0.9371404,0.9174116
USA,GARW,2022-06-24,Omicron 21L,2022-03-28,0.926183,0.93598205,0.9165409
USA,GARW,2022-06-24,Omicron 21L,2022-03-29,0.9253645,0.9350132,0.9159042
USA,GARW,2022-06-24,Omicron 21L,2022-03-30,0.924567,0.9339236,0.9150871
USA,GARW,2022-06-24,Omicron 21L,2022-03-31,0.9237573,0.9330897,0.9142896
USA,GARW,2022-06-24,Omicron 21L,2022-04-01,0.9228591,0.93203926,0.9136323
USA,GARW,2022-06-24,Omicron 21L,2022-04-02,0.9219037,0.93095237,0.9125309
USA,GARW,2022-06-24,Omicron 21L,2022-04-03,0.921052,0.9299073,0.91199195
USA,GARW,2022-06-24,Omicron 21L,2022-04-04,0.9204196,0.9292873,0.9111992
USA,GARW,2022-06-24,Omicron 21L,2022-04-05,0.92000806,0.9288569,0.91073835
USA,GARW,2022-06-24,Omicron 21L,2022-04-06,0.9194006,0.9283513,0.9100779
USA,GARW,2022-06-24,Omicron 21L,2022-04-07,0.918733,0.92787474,0.9095795
USA,GARW,2022-06-24,Omicron 21L,2022-04-08,0.9180976,0.92734253,0.9091258
USA,GARW,2022-06-24,Omicron 21L,2022-04-09,0.91751283,0.92702603,0.9087266
USA,GARW,2022-06-24,Omicron 21L,2022-04-10,0.91691124,0.92642426,0.9081505
USA,GARW,2022-06-24,Omicron 21L,2022-04-11,0.91632605,0.9257988,0.9076731
USA,GARW,2022-06-24,Omicron 21L,2022-04-12,0.9155984,0.9248912,0.90682185
USA,GARW,2022-06-24,Omicron 21L,2022-04-13,0.9147613,0.92382735,0.9059181
USA,GARW,2022-06-24,Omicron 21L,2022-04-14,0.91376865,0.9228004,0.90503037
USA,GARW,2022-06-24,Omicron 21L,2022-04-15,0.91259533,0.9214291,0.90400267
USA,GARW,2022-06-24,Omicron 21L,2022-04-16,0.9112221,0.9198493,0.9023922
USA,GARW,2022-06-24,Omicron 21L,2022-04-17,0.90959823,0.9179742,0.900899
USA,GARW,2022-06-24,Omicron 21L,2022-04-18,0.90770173,0.91603464,0.8991428
USA,GARW,2022-06-24,Omicron 21L,2022-04-19,0.90581405,0.9137875,0.8973711
USA,GARW,2022-06-24,Omicron 21L,2022-04-20,0.903636,0.9114838,0.8954432
USA,GARW,2022-06-24,Omicron 21L,2022-04-21,0.9013872,0.9090505,0.89311445
USA,GARW,2022-06-24,Omicron 21L,2022-04-22,0.89911115,0.90652573,0.89094234
USA,GARW,2022-06-24,Omicron 21L,2022-04-23,0.8966629,0.9042603,0.88823843
USA,GARW,2022-06-24,Omicron 21L,2022-04-24,0.8942728,0.90200263,0.88559705
USA,GARW,2022-06-24,Omicron 21L,2022-04-25,0.8919107,0.8999673,0.8830711
USA,GARW,2022-06-24,Omicron 21L,2022-04-26,0.88969386,0.89815193,0.8810055
USA,GARW,2022-06-24,Omicron 21L,2022-04-27,0.8877374,0.89636004,0.87891513
USA,GARW,2022-06-24,Omicron 21L,2022-04-28,0.8859074,0.89484423,0.8770621
USA,GARW,2022-06-24,Omicron 21L,2022-04-29,0.8844535,0.8932265,0.8755004
USA,GARW,2022-06-24,Omicron 21L,2022-04-30,0.8832096,0.8919666,0.874091
USA,GARW,2022-06-24,Omicron 21L,2022-05-01,0.88215286,0.8910405,0.8730463
USA,GARW,2022-06-24,Omicron 21L,2022-05-02,0.88137436,0.89042646,0.8720375
USA,GARW,2022-06-24,Omicron 21L,2022-05-03,0.8807454,0.89016044,0.8714178
USA,GARW,2022-06-24,Omicron 21L,2022-05-04,0.88028234,0.89004046,0.87086385
USA,GARW,2022-06-24,Omicron 21L,2022-05-05,0.8801702,0.8900689,0.870639
USA,GARW,2022-06-24,Omicron 21L,2022-05-06,0.88037765,0.89029855,0.87061197
USA,GARW,2022-06-24,Omicron 21L,2022-05-07,0.88065505,0.89040524,0.87083
USA,GARW,2022-06-24,Omicron 21L,2022-05-08,0.8810084,0.89070183,0.87118214
USA,GARW,2022-06-24,Omicron 21L,2022-05-09,0.8817147,0.8913367,0.87199837
USA,GARW,2022-06-24,Omicron 21L,2022-05-10,0.88261926,0.892196,0.8729948
USA,GARW,2022-06-24,Omicron 21L,2022-05-11,0.88371044,0.8933455,0.8740522
USA,GARW,2022-06-24,Omicron 21L,2022-05-12,0.88501644,0.89480466,0.87547654
USA,GARW,2022-06-24,Omicron 21L,2022-05-13,0.88632095,0.89651877,0.87681323
USA,GARW,2022-06-24,Omicron 21L,2022-05-14,0.8880143,0.8979606,0.8783353
USA,GARW,2022-06-24,Omicron 21L,2022-05-15,0.889871,0.90018594,0.87982327
USA,GARW,2022-06-24,Omicron 21L,2022-05-16,0.8917699,0.90235204,0.881629
USA,GARW,2022-06-24,Omicron 21L,2022-05-17,0.8937268,0.90485346,0.88350165
USA,GARW,2022-06-24,Omicron 21L,2022-05-18,0.896026,0.90739644,0.88540953
USA,GARW,2022-06-24,Omicron 21L,2022-05-19,0.8984803,0.91017747,0.88712037
USA,GARW,2022-06-24,Omicron 21L,2022-05-20,0.9010048,0.9129402,0.88903093
USA,GARW,2022-06-24,Omicron 21L,2022-05-21,0.90330124,0.91538274,0.8911817
USA,GARW,2022-06-24,Omicron 21L,2022-05-22,0.9056127,0.9181449,0.89281213
USA,GARW,2022-06-24,Omicron 21L,2022-05-23,0.90804654,0.9209039,0.894329
USA,GARW,2022-06-24,Omicron 21L,2022-05-24,0.9101655,0.9235636,0.8964147
USA,GARW,2022-06-24,Omicron 21L,2022-05-25,0.9126663,0.926268,0.8986258
USA,GARW,2022-06-24,Omicron 21L,2022-05-26,0.9149424,0.9291891,0.9006928
USA,GARW,2022-06-24,Omicron 21L,2022-05-27,0.91703546,0.93177134,0.9022536
USA,GARW,2022-06-24,Omicron 21L,2022-05-28,0.91899824,0.9349381,0.9042803
USA,GARW,2022-06-24,Omicron 21L,2022-05-29,0.9211005,0.93796325,0.90536886
USA,GARW,2022-06-24,Omicron 21L,2022-05-30,0.92305803,0.9408147,0.90606654
USA,GARW,2022-06-24,Omicron 21L,2022-05-31,0.92435026,0.94294584,0.90680844
USA,GARW,2022-06-24,Omicron 21L,2022-06-01,0.92579687,0.94575197,0.907315
USA,GARW,2022-06-24,Omicron 21L,2022-06-02,0.9272186,0.94786847,0.9081547
USA,GARW,2022-06-24,Omicron 21L,2022-06-03,0.928162,0.9500447,0.90818805
USA,GARW,2022-06-24,Omicron 21L,2022-06-04,0.9293312,0.95160025,0.9081151
USA,GARW,2022-06-24,Omicron 21L,2022-06-05,0.9298543,0.95256865,0.9084867
USA,GARW,2022-06-24,Omicron 21L,2022-06-06,0.9303304,0.9539021,0.9081397
USA,GARW,2022-06-24,Omicron 21L,2022-06-07,0.93066406,0.95510024,0.9079286
USA,GARW,2022-06-24,Omicron 21L,2022-06-08,0.930692,0.956205,0.9075315
USA,GARW,2022-06-24,Omicron 21L,2022-06-09,0.9306963,0.9570195,0.90715116
USA,GARW,2022-06-24,Omicron 21L,2022-06-10,0.93066025,0.9579641,0.9063866
USA,GARW,2022-06-24,Omicron 21L,2022-06-11,0.93083405,0.95860255,0.9053919
USA,GARW,2022-06-24,Omicron 21L,2022-06-12,0.9306185,0.9601026,0.90555704
USA,GARW,2022-06-24,Omicron 21L,2022-06-13,0.9310273,0.96105266,0.90486073
USA,GARW,2022-06-24,Omicron 21L,2022-06-14,0.9310603,0.96224654,0.90417695
USA,GARW,2022-06-24,Omicron 21L,2022-06-15,0.93115616,0.963241,0.9036136
USA,GARW,2022-06-24,Omicron 21L,2022-06-16,0.93162745,0.96398795,0.9028197
USA,GARW,2022-06-24,Omicron 21L,2022-06-17,0.9319397,0.9645641,0.9020951
USA,GARW,2022-06-24,Omicron 21L,2022-06-18,0.932188,0.96532154,0.9009963
USA,GARW,2022-06-24,Omicron 21L,2022-06-19,0.93262124,0.9663842,0.900603
USA,GARW,2022-06-24,Omicron 21L,2022-06-20,0.93292034,0.9674889,0.90016586
USA,GARW,2022-06-24,Omicron 21L,2022-06-21,0.9335804,0.9679695,0.8988015
USA,GARW,2022-06-24,Omicron 21L,2022-06-22,0.9333872,0.9694042,0.8983009
USA,GARW,2022-06-24,Omicron 21L,2022-06-23,0.93414605,0.97141254,0.8966345
USA,GARW,2022-06-24,Omicron 21L,2022-06-24,0.93404293,0.97394544,0.89357567
USA,GARW,2022-06-24,Omicron 22A,2022-03-13,1.3923565,1.4287246,1.3599459
USA,GARW,2022-06-24,Omicron 22A,2022-03-14,1.3914199,1.4255862,1.3596032
USA,GARW,2022-06-24,Omicron 22A,2022-03-15,1.3906436,1.4239767,1.3587284
USA,GARW,2022-06-24,Omicron 22A,2022-03-16,1.3899236,1.4224596,1.358675
USA,GARW,2022-06-24,Omicron 22A,2022-03-17,1.3891953,1.4211324,1.3586423
USA,GARW,2022-06-24,Omicron 22A,2022-03-18,1.3891373,1.420345,1.3581582
USA,GARW,2022-06-24,Omicron 22A,2022-03-19,1.3890371,1.4204689,1.3578597
USA,GARW,2022-06-24,Omicron 22A,2022-03-20,1.3888284,1.4193586,1.3578525
USA,GARW,2022-06-24,Omicron 22A,2022-03-21,1.388613,1.4192693,1.3579752
USA,GARW,2022-06-24,Omicron 22A,2022-03-22,1.3889204,1.4198357,1.3583766
USA,GARW,2022-06-24,Omicron 22A,2022-03-23,1.3892909,1.4190404,1.3586653
USA,GARW,2022-06-24,Omicron 22A,2022-03-24,1.3894897,1.4190564,1.3595862
USA,GARW,2022-06-24,Omicron 22A,2022-03-25,1.3899205,1.4192613,1.3607042
USA,GARW,2022-06-24,Omicron 22A,2022-03-26,1.3902627,1.4188328,1.3608084
USA,GARW,2022-06-24,Omicron 22A,2022-03-27,1.3908806,1.4192739,1.3618828
USA,GARW,2022-06-24,Omicron 22A,2022-03-28,1.3912933,1.4195328,1.3627627
USA,GARW,2022-06-24,Omicron 22A,2022-03-29,1.3917027,1.4197645,1.363872
USA,GARW,2022-06-24,Omicron 22A,2022-03-30,1.3923178,1.4201291,1.3646823
USA,GARW,2022-06-24,Omicron 22A,2022-03-31,1.3929671,1.4199414,1.3650647
USA,GARW,2022-06-24,Omicron 22A,2022-04-01,1.393644,1.4209412,1.3663619
USA,GARW,2022-06-24,Omicron 22A,2022-04-02,1.3941998,1.4211761,1.3669773
USA,GARW,2022-06-24,Omicron 22A,2022-04-03,1.3945312,1.4214162,1.3677654
USA,GARW,2022-06-24,Omicron 22A,2022-04-04,1.394474,1.4219128,1.3684173
USA,GARW,2022-06-24,Omicron 22A,2022-04-05,1.3946629,1.4216179,1.3687719
USA,GARW,2022-06-24,Omicron 22A,2022-04-06,1.3947551,1.4213907,1.3692685
USA,GARW,2022-06-24,Omicron 22A,2022-04-07,1.3943291,1.4213815,1.3693712
USA,GARW,2022-06-24,Omicron 22A,2022-04-08,1.3938938,1.4205606,1.3697169
USA,GARW,2022-06-24,Omicron 22A,2022-04-09,1.3935275,1.4196805,1.3694772
USA,GARW,2022-06-24,Omicron 22A,2022-04-10,1.3932035,1.4188586,1.3692663
USA,GARW,2022-06-24,Omicron 22A,2022-04-11,1.3928103,1.4189545,1.3687335
USA,GARW,2022-06-24,Omicron 22A,2022-04-12,1.3921953,1.4184564,1.3682088
USA,GARW,2022-06-24,Omicron 22A,2022-04-13,1.3916142,1.4178815,1.3678432
USA,GARW,2022-06-24,Omicron 22A,2022-04-14,1.3910923,1.4168808,1.3674296
USA,GARW,2022-06-24,Omicron 22A,2022-04-15,1.3907325,1.4160631,1.3671278
USA,GARW,2022-06-24,Omicron 22A,2022-04-16,1.390234,1.4157351,1.3666968
USA,GARW,2022-06-24,Omicron 22A,2022-04-17,1.3898895,1.4156328,1.3665483
USA,GARW,2022-06-24,Omicron 22A,2022-04-18,1.3897266,1.4157715,1.3663675
USA,GARW,2022-06-24,Omicron 22A,2022-04-19,1.3893702,1.4150617,1.3665717
USA,GARW,2022-06-24,Omicron 22A,2022-04-20,1.3899002,1.4150871,1.3667954
USA,GARW,2022-06-24,Omicron 22A,2022-04-21,1.3901882,1.4146299,1.3672322
USA,GARW,2022-06-24,Omicron 22A,2022-04-22,1.3905916,1.4144402,1.367869
USA,GARW,2022-06-24,Omicron 22A,2022-04-23,1.3910735,1.4144139,1.3682433
USA,GARW,2022-06-24,Omicron 22A,2022-04-24,1.3912314,1.4144466,1.3684528
USA,GARW,2022-06-24,Omicron 22A,2022-04-25,1.3917148,1.4144673,1.3687209
USA,GARW,2022-06-24,Omicron 22A,2022-04-26,1.3922217,1.4150153,1.3693701
USA,GARW,2022-06-24,Omicron 22A,2022-04-27,1.3923678,1.4158434,1.3699201
USA,GARW,2022-06-24,Omicron 22A,2022-04-28,1.392739,1.4158802,1.3705353
USA,GARW,2022-06-24,Omicron 22A,2022-04-29,1.392967,1.4160169,1.3713557
