location,model,pivot_date,lead,variant,MAE,RMSE,loglik,total_seq,raw_freq,smoothed_freq,pred_freq,date
USA,MLR,2022-06-24,-22,Delta,4.3821103001226306e-07,4.3821103001226306e-07,-0.001720416880732854,3926.0,0.0,-1.226310100093426e-17,4.3821103e-07,2022-06-02
USA,MLR,2022-06-24,-21,Delta,3.8065008001226306e-07,3.8065008001226306e-07,-0.0014327671738114868,3764.0,0.0,-1.226310100093426e-17,3.8065008e-07,2022-06-03
USA,MLR,2022-06-24,-20,Delta,3.2949958001226307e-07,3.2949958001226307e-07,-0.0009486294471065107,2879.0,0.0,-1.226310100093426e-17,3.2949958e-07,2022-06-04
USA,MLR,2022-06-24,-19,Delta,2.843887300122631e-07,2.843887300122631e-07,-0.0008744954690983338,3075.0,0.0,-1.226310100093426e-17,2.8438873e-07,2022-06-05
USA,MLR,2022-06-24,-18,Delta,2.448151000122631e-07,2.448151000122631e-07,-0.0013075576091549298,5341.0,0.0,-1.226310100093426e-17,2.448151e-07,2022-06-06
USA,MLR,2022-06-24,-17,Delta,2.1149447001226312e-07,2.1149447001226312e-07,-0.0010039643552564584,4747.0,0.0,-1.226310100093426e-17,2.1149447e-07,2022-06-07
USA,MLR,2022-06-24,-16,Delta,1.8186245001226311e-07,1.8186245001226311e-07,-0.0007236307543506329,3979.0,0.0,-1.226310100093426e-17,1.8186245e-07,2022-06-08
USA,MLR,2022-06-24,-15,Delta,1.565495600122631e-07,1.565495600122631e-07,-0.0005266327610620646,3364.0,0.0,-1.226310100093426e-17,1.5654956e-07,2022-06-09
USA,MLR,2022-06-24,-14,Delta,1.343259700122631e-07,1.343259700122631e-07,-0.00044838011797454784,3338.0,0.0,-1.226310100093426e-17,1.3432597e-07,2022-06-10
USA,MLR,2022-06-24,-27,Omicron 21K,0.0010381659355309103,0.0010381659355309103,-1.1207064478561413,2680.0,0.00037313432835820896,0.0012565982155309102,0.00021843228,2022-05-28
USA,MLR,2022-06-24,-26,Omicron 21K,0.0012483111442101896,0.0012483111442101896,-0.5802663098182165,3071.0,0.0,0.0014372435742101895,0.00018893243,2022-05-29
USA,MLR,2022-06-24,-25,Omicron 21K,0.0011785501354891522,0.0011785501354891522,-4.262442495666523,1128.0,0.0017730496453900709,0.0013417532954891522,0.00016320316,2022-05-30
USA,MLR,2022-06-24,-24,Omicron 21K,0.0011643592701376351,0.0011643592701376351,-75.08937583271437,6436.0,0.004505904288377874,0.0013051078101376352,0.00014074854,2022-05-31
USA,MLR,2022-06-24,-23,Omicron 21K,0.0011802279199965504,0.0011802279199965504,-13.9266826674354,4097.0,0.001708567244325116,0.0013014233099965503,0.00012119539,2022-06-01
USA,MLR,2022-06-24,-22,Omicron 21K,0.0013365845262962018,0.0013365845262962018,-2.8897709321403307,3926.0,0.0005094243504839531,0.0014407961322962018,0.000104211606,2022-06-02
USA,MLR,2022-06-24,-21,Omicron 21K,0.0011247784909040504,0.0011247784909040504,-1.4250447875044772,3764.0,0.00026567481402763017,0.0012142505909040504,8.94721e-05,2022-06-03
USA,MLR,2022-06-24,-20,Omicron 21K,0.0005239833831084572,0.0005239833831084572,-1.7315601130881495,2879.0,0.0003473428273706148,0.0006006441731084572,7.666079e-05,2022-06-04
USA,MLR,2022-06-24,-19,Omicron 21K,0.00029099255820486916,0.00029099255820486916,-6.798144543502506,3075.0,0.000975609756097561,0.00035656313820486916,6.557058e-05,2022-06-05
USA,MLR,2022-06-24,-18,Omicron 21K,0.0002702670124961882,0.0002702670124961882,-1.506193417242513,5341.0,0.0001872308556450103,0.0003262546824961882,5.598767e-05,2022-06-06
USA,MLR,2022-06-24,-17,Omicron 21K,0.00028339052137480537,0.00028339052137480537,-1.7115734556547624,4747.0,0.0002106593638087213,0.0003310983643748054,4.7707843e-05,2022-06-07
USA,MLR,2022-06-24,-16,Omicron 21K,0.0002408836754647176,0.0002408836754647176,-0.16152793859276957,3979.0,0.0,0.0002814779604647176,4.0594285e-05,2022-06-08
USA,MLR,2022-06-24,-15,Omicron 21K,0.00010764155316506601,0.00010764155316506601,-2.2706243110996476,3364.0,0.00029726516052318666,0.000142105138165066,3.4463585e-05,2022-06-09
USA,MLR,2022-06-24,-14,Omicron 21K,0.00016171785761186555,0.00016171785761186555,-2.426094548507501,3338.0,0.0002995805871779509,0.00019090369161186557,2.9185834e-05,2022-06-10
USA,MLR,2022-06-24,-27,Omicron 21L,0.01517141743081346,0.01517141743081346,-5.73818658374023,2680.0,0.25783582089552237,0.25763913743081346,0.24246772,2022-05-28
USA,MLR,2022-06-24,-26,Omicron 21L,0.016217729912291368,0.016217729912291368,-4.869582866332053,3071.0,0.2406382285900358,0.24727694991229138,0.23105922,2022-05-29
USA,MLR,2022-06-24,-25,Omicron 21L,0.018288267804151465,0.018288267804151465,-4.143249395391223,1128.0,0.23315602836879432,0.23817725780415147,0.21988899,2022-05-30
USA,MLR,2022-06-24,-24,Omicron 21L,0.020617754436691005,0.020617754436691005,-11.87685466032508,6436.0,0.22871348663766314,0.229562754436691,0.208945,2022-05-31
USA,MLR,2022-06-24,-23,Omicron 21L,0.021385724656598243,0.021385724656598243,-11.19537458039565,4097.0,0.22186966072736147,0.21962332465659826,0.1982376,2022-06-01
USA,MLR,2022-06-24,-22,Omicron 21L,0.02288313612399151,0.02288313612399151,-11.433814728935431,3926.0,0.2119205298013245,0.21065874612399152,0.18777561,2022-06-02
USA,MLR,2022-06-24,-21,Omicron 21L,0.025641264680502346,0.025641264680502346,-19.362448252342915,3764.0,0.2128055260361318,0.20324209468050233,0.17760083,2022-06-03
USA,MLR,2022-06-24,-20,Omicron 21L,0.027036003700063954,0.027036003700063954,-8.201697761674552,2879.0,0.18825981243487322,0.19470428370006396,0.16766828,2022-06-04
USA,MLR,2022-06-24,-19,Omicron 21L,0.028041949614537404,0.028041949614537404,-8.390014781685238,3075.0,0.17788617886178862,0.1860581996145374,0.15801625,2022-06-05
USA,MLR,2022-06-24,-18,Omicron 21L,0.028617702675024254,0.028617702675024254,-25.446875258341947,5341.0,0.18123946826436996,0.17727186267502426,0.14865416,2022-06-06
USA,MLR,2022-06-24,-17,Omicron 21L,0.028053495436788894,0.028053495436788894,-20.268428863104305,4747.0,0.16894880977459448,0.1676705254367889,0.13961703,2022-06-07
USA,MLR,2022-06-24,-16,Omicron 21L,0.030331859782827403,0.030331859782827403,-19.37003623744107,3979.0,0.16134707212867555,0.1611844297828274,0.13085257,2022-06-08
USA,MLR,2022-06-24,-15,Omicron 21L,0.03252588203873337,0.03252588203873337,-15.515223931003163,3364.0,0.15041617122473247,0.15492851203873337,0.12240263,2022-06-09
USA,MLR,2022-06-24,-14,Omicron 21L,0.03304862751596209,0.03304862751596209,-18.982041223725787,3338.0,0.14559616536848413,0.1473192475159621,0.11427062,2022-06-10
USA,MLR,2022-06-24,-27,Omicron 22A,0.0017247972016886243,0.0017247972016886243,-3.4025608965882554,2680.0,0.04477611940298507,0.04841780920168862,0.046693012,2022-05-28
USA,MLR,2022-06-24,-26,Omicron 22A,0.0016384619071092565,0.0016384619071092565,-6.042763728499153,3071.0,0.0592640833604689,0.05176248890710926,0.050124027,2022-05-29
USA,MLR,2022-06-24,-25,Omicron 22A,0.001997560333749454,0.001997560333749454,-3.331990676838096,1128.0,0.05939716312056738,0.05576723033374945,0.05376967,2022-05-30
USA,MLR,2022-06-24,-24,Omicron 22A,0.00177263561736489,0.00177263561736489,-4.019477159544408,6436.0,0.059198259788688624,0.05932433961736489,0.057551704,2022-05-31
USA,MLR,2022-06-24,-23,Omicron 22A,0.0010855998936913011,0.0010855998936913011,-5.08322599237286,4097.0,0.055162313888210884,0.0626037298936913,0.06151813,2022-06-01
USA,MLR,2022-06-24,-22,Omicron 22A,0.0001460617365046657,0.0001460617365046657,-4.701047570535422,3926.0,0.07131940906775344,0.06579829173650467,0.06565223,2022-06-02
USA,MLR,2022-06-24,-21,Omicron 22A,0.000612712989254291,0.000612712989254291,-4.070649567147115,3764.0,0.06615302869287991,0.06934925201074571,0.069961965,2022-06-03
USA,MLR,2022-06-24,-20,Omicron 22A,0.0016022410921735786,0.0016022410921735786,-4.480324079139137,2879.0,0.06773185133726989,0.07280965890782642,0.0744119,2022-06-04
USA,MLR,2022-06-24,-19,Omicron 22A,0.0018318925003231873,0.0018318925003231873,-3.779292398189739,3075.0,0.0816260162601626,0.07720807749967681,0.07903997,2022-06-05
USA,MLR,2022-06-24,-18,Omicron 22A,0.0021792166443661,0.0021792166443661,-3.938049457888951,5341.0,0.08425388504025463,0.0815855833556339,0.0837648,2022-06-06
USA,MLR,2022-06-24,-17,Omicron 22A,0.002032666676756459,0.002032666676756459,-4.679110607649761,4747.0,0.08342110806825363,0.08660061332324354,0.08863328,2022-06-07
USA,MLR,2022-06-24,-16,Omicron 22A,0.0018133673323970229,0.0018133673323970229,-5.195069133537288,3979.0,0.08595124403116361,0.09177693666760298,0.093590304,2022-06-08
USA,MLR,2022-06-24,-15,Omicron 22A,0.005373225360377723,0.005373225360377723,-3.9880994011677444,3364.0,0.10196195005945304,0.09328987463962228,0.0986631,2022-06-09
USA,MLR,2022-06-24,-14,Omicron 22A,0.008931367314832753,0.008931367314832753,-3.892563406457043,3338.0,0.1012582384661474,0.09485185268516724,0.10378322,2022-06-10
USA,MLR,2022-06-24,-27,Omicron 22B,0.00288903540473745,0.00288903540473745,-3.420792100359705,2680.0,0.05895522388059701,0.06197447140473745,0.059085436,2022-05-28
USA,MLR,2022-06-24,-26,Omicron 22B,0.004119815968357296,0.004119815968357296,-5.075780384484062,3071.0,0.07294041028980788,0.0692393659683573,0.06511955,2022-05-29
USA,MLR,2022-06-24,-25,Omicron 22B,0.004411864047389469,0.004411864047389469,-3.3608777715472655,1128.0,0.06560283687943262,0.07610294404738947,0.07169108,2022-05-30
USA,MLR,2022-06-24,-24,Omicron 22B,0.003862286615457136,0.003862286615457136,-6.937713684336529,6436.0,0.0870105655686762,0.08265967161545713,0.078797385,2022-05-31
USA,MLR,2022-06-24,-23,Omicron 22B,0.004859055720442054,0.004859055720442054,-5.0976114965277475,4097.0,0.0934830363680742,0.09130691572044206,0.08644786,2022-06-01
USA,MLR,2022-06-24,-22,Omicron 22B,0.004121518576834182,0.004121518576834182,-4.062555494012997,3926.0,0.097809475292919,0.09881949357683419,0.094697975,2022-06-02
USA,MLR,2022-06-24,-21,Omicron 22B,0.006454156592774235,0.006454156592774235,-3.8554272023934004,3764.0,0.10281615302869287,0.11001630659277424,0.10356215,2022-06-03
USA,MLR,2022-06-24,-20,Omicron 22B,0.0063902496333560765,0.0063902496333560765,-4.35092996622069,2879.0,0.1194859326154915,0.11949479963335607,0.11310455,2022-06-04
USA,MLR,2022-06-24,-19,Omicron 22B,0.011102214301127344,0.011102214301127344,-3.900702295746271,3075.0,0.12552845528455284,0.13439556430112734,0.12329335,2022-06-05
USA,MLR,2022-06-24,-18,Omicron 22B,0.012599792048478303,0.012599792048478303,-6.340507302532956,5341.0,0.1439805279910129,0.1467519820484783,0.13415219,2022-06-06
USA,MLR,2022-06-24,-17,Omicron 22B,0.015899666637634452,0.015899666637634452,-5.235642373779001,4747.0,0.1533600168527491,0.16159404663763446,0.14569438,2022-06-07
USA,MLR,2022-06-24,-16,Omicron 22B,0.017750033590578446,0.017750033590578446,-26.496208029345098,3979.0,0.19778838904247298,0.17565945359057844,0.15790942,2022-06-08
USA,MLR,2022-06-24,-15,Omicron 22B,0.022506372308690403,0.022506372308690403,-6.149969324572112,3364.0,0.18430439952437574,0.1933202423086904,0.17081387,2022-06-09
USA,MLR,2022-06-24,-14,Omicron 22B,0.024285337986638206,0.024285337986638206,-9.401876338826582,3338.0,0.2067106051527861,0.2087491779866382,0.18446384,2022-06-10
USA,MLR,2022-06-24,-27,Omicron 22C,0.022923558204965055,0.022923558204965055,-5.617399238997564,2680.0,0.6309701492537313,0.6239839417950349,0.6469075,2022-05-28
USA,MLR,2022-06-24,-26,Omicron 22C,0.025374090990708753,0.025374090990708753,-9.080573716091521,3071.0,0.6219472484532725,0.6236040090092912,0.6489781,2022-05-29
USA,MLR,2022-06-24,-25,Omicron 22C,0.028264267362882234,0.028264267362882234,-4.84968889349426,1128.0,0.6285460992907801,0.6218568326371178,0.6501211,2022-05-30
USA,MLR,2022-06-24,-24,Omicron 22C,0.029637973716979515,0.029637973716979515,-21.4013782439024,6436.0,0.6155997513983841,0.6206820762830205,0.65032005,2022-05-31
USA,MLR,2022-06-24,-23,Omicron 22C,0.030402675084095665,0.030402675084095665,-11.276161087849005,4097.0,0.6216743958994386,0.6191655249159044,0.6495682,2022-06-01
USA,MLR,2022-06-24,-22,Omicron 22C,0.030369225676142753,0.030369225676142753,-14.97824873056652,3926.0,0.6123280692817117,0.6173774743238573,0.6477467,2022-06-02
USA,MLR,2022-06-24,-21,Omicron 22C,0.0338693057524273,0.0338693057524273,-12.20291165075082,3764.0,0.6137088204038257,0.6110098942475727,0.6448792,2022-06-03
USA,MLR,2022-06-24,-20,Omicron 22C,0.033620276052109266,0.033620276052109266,-6.803228889522416,2879.0,0.620354289683918,0.6073007239478907,0.640921,2022-06-04
USA,MLR,2022-06-24,-19,Omicron 22C,0.03916075669275365,0.03916075669275365,-8.81817815214049,3075.0,0.609430894308943,0.5967222433072463,0.635883,2022-06-05
USA,MLR,2022-06-24,-18,Omicron 22C,0.040766399238349016,0.040766399238349016,-28.15618600255584,5341.0,0.5839730387567871,0.588998800761651,0.6297652,2022-06-06
USA,MLR,2022-06-24,-17,Omicron 22C,0.04385927192207628,0.04385927192207628,-15.278407744488959,4747.0,0.589635559300611,0.5787034980779238,0.62256277,2022-06-07
USA,MLR,2022-06-24,-16,Omicron 22C,0.04846971108699927,0.04846971108699927,-40.9635838352483,3979.0,0.5476250314149284,0.5657731889130008,0.6142429,2022-06-08
USA,MLR,2022-06-24,-15,Omicron 22C,0.05184704334143131,0.05184704334143131,-19.395616925108925,3364.0,0.5582639714625446,0.5530408566585687,0.6048879,2022-06-09
USA,MLR,2022-06-24,-14,Omicron 22C,0.05026871026589175,0.05026871026589175,-23.35898146615341,3338.0,0.5416417016177352,0.5441798597341082,0.59444857,2022-06-10
USA,MLR,2022-06-24,-27,other,0.002034425352195132,0.002034425352195132,-3.8145702722897035,2680.0,0.0070895522388059705,0.0067280419521951315,0.0046936166,2022-05-28
USA,MLR,2022-06-24,-26,other,0.0021119916287411864,0.0021119916287411864,-2.44097422735177,3071.0,0.005210029306414849,0.006679942628741186,0.004567951,2022-05-29
USA,MLR,2022-06-24,-25,other,0.002314606482103211,0.002314606482103211,-6.64001510382095,1128.0,0.01152482269503546,0.006753981882103211,0.0044393754,2022-05-30
USA,MLR,2022-06-24,-24,other,0.0021581618373293643,0.0021581618373293643,-2.9671002733809146,6436.0,0.004972032318210068,0.006466050237329365,0.0043078884,2022-05-31
USA,MLR,2022-06-24,-23,other,0.0018246935033680491,0.0018246935033680491,-4.130092277593096,4097.0,0.0061020258725897,0.005999081503368049,0.004174388,2022-06-01
USA,MLR,2022-06-24,-22,other,0.0018662831065166833,0.0018662831065166833,-4.32059677506304,3926.0,0.006113092205807438,0.005905198106516683,0.004038915,2022-06-02
USA,MLR,2022-06-24,-21,other,0.0012666088775016666,0.0012666088775016666,-2.365682299343959,3764.0,0.004250797024442083,0.005168201877501667,0.003901593,2022-06-03
USA,MLR,2022-06-24,-20,other,0.0013280242377549647,0.0013280242377549647,-2.124871819589158,2879.0,0.0038207711010767626,0.0050898896377549645,0.0037618654,2022-06-04
USA,MLR,2022-06-24,-19,other,0.001637490839207791,0.001637490839207791,-2.5833995170462085,3075.0,0.0045528455284552845,0.005259352139207791,0.0036218613,2022-06-05
USA,MLR,2022-06-24,-18,other,0.0015857318767168692,0.0015857318767168692,-7.824474835818567,5341.0,0.00636584909193035,0.005065516476716869,0.0034797846,2022-06-06
USA,MLR,2022-06-24,-17,other,0.0017630523600350384,0.0017630523600350384,-3.206932221005953,4747.0,0.004423846639983148,0.005100218160035038,0.0033371658,2022-06-07
USA,MLR,2022-06-24,-16,other,0.0021309064855261906,0.0021309064855261906,-10.2709907206799,3979.0,0.007288263382759487,0.005324513085526191,0.0031936066,2022-06-08
USA,MLR,2022-06-24,-15,other,0.0022278710162206374,0.0022278710162206374,-3.68121794832361,3364.0,0.0047562425683709865,0.005278409216220637,0.0030505382,2022-06-09
USA,MLR,2022-06-24,-14,other,0.0018011806865129779,0.0018011806865129779,-3.5159797828052906,3338.0,0.004493708807669263,0.004708958386512978,0.0029077777,2022-06-10
USA,MLR,2022-06-24,-13,Delta,1.149979740122631e-07,1.149979740122631e-07,-0.0002986497556500587,2597.0,0.0,-1.226310100093426e-17,1.14997974e-07,2022-06-11
USA,MLR,2022-06-24,-12,Delta,9.837774001226311e-08,9.837774001226311e-08,-0.00023256498879960919,2364.0,0.0,-1.226310100093426e-17,9.837774e-08,2022-06-12
USA,MLR,2022-06-24,-11,Delta,8.381309001226311e-08,8.381309001226311e-08,-0.00031698111966358376,3782.0,0.0,-1.226310100093426e-17,8.381309e-08,2022-06-13
USA,MLR,2022-06-24,-10,Delta,7.121042001226311e-08,7.121042001226311e-08,-0.00020622538366269817,2896.0,0.0,-1.226310100093426e-17,7.121042e-08,2022-06-14
USA,MLR,2022-06-24,-9,Delta,6.03624240122631e-08,6.03624240122631e-08,-0.0002128982758735281,3527.0,0.0,-1.226310100093426e-17,6.0362424e-08,2022-06-15
USA,MLR,2022-06-24,-8,Delta,5.10407570122631e-08,5.10407570122631e-08,-0.00016920011377305098,3315.0,0.0,-1.226310100093426e-17,5.1040757e-08,2022-06-16
USA,MLR,2022-06-24,-7,Delta,4.30918730122631e-08,4.30918730122631e-08,-0.0001411689789896179,3276.0,0.0,-1.226310100093426e-17,4.3091873e-08,2022-06-17
USA,MLR,2022-06-24,-6,Delta,4.5824714065619466e-05,4.5824714065619466e-05,-8.656719491236239e-05,2383.0,0.0,4.5861041045619466e-05,3.632698e-08,2022-06-18
USA,MLR,2022-06-24,-5,Delta,8.939778258052855e-05,8.939778258052855e-05,-4.38365873095632e-05,1435.0,0.0,8.942833072452855e-05,3.0548144e-08,2022-06-19
USA,MLR,2022-06-24,-4,Delta,8.940270146252855e-05,8.940270146252855e-05,-7.540128977023971e-05,2942.0,0.0,8.942833072452855e-05,2.5629262e-08,2022-06-20
USA,MLR,2022-06-24,-3,Delta,8.940689610152854e-05,8.940689610152854e-05,-9.614340641304343,3115.0,0.00032102728731942215,8.942833072452855e-05,2.1434623e-08,2022-06-21
USA,MLR,2022-06-24,-2,Delta,8.941043791152854e-05,8.941043791152854e-05,-9.743631588898353,3279.0,0.0003049710277523635,8.942833072452855e-05,1.7892813e-08,2022-06-22
USA,MLR,2022-06-24,-1,Delta,8.941341344252855e-05,8.941341344252855e-05,-4.3931395817668514e-05,2945.0,0.0,8.942833072452855e-05,1.4917282e-08,2022-06-23
USA,MLR,2022-06-24,0,Delta,8.941592422052854e-05,8.941592422052854e-05,-3.2802796779484014e-05,2644.0,0.0,8.942833072452855e-05,1.2406504e-08,2022-06-24
USA,MLR,2022-06-24,1,Delta,9.152783048898709e-05,9.152783048898709e-05,-2.19753907180955e-05,2135.0,0.0,9.15381234119871e-05,1.0292923e-08,2022-06-25
USA,MLR,2022-06-24,2,Delta,4.796232923107802e-05,4.796232923107802e-05,-1.973894922593497e-05,2321.0,0.0,4.797083373307802e-05,8.504502e-09,2022-06-26
USA,MLR,2022-06-24,3,Delta,4.796381697877802e-05,4.796381697877802e-05,-2.8965161852020713e-05,4128.0,0.0,4.797083373307802e-05,7.0167543e-09,2022-06-27
USA,MLR,2022-06-24,4,Delta,4.7965054407578024e-05,4.7965054407578024e-05,-10.969988848383075,2978.0,0.000335795836131632,4.797083373307802e-05,5.7793255e-09,2022-06-28
USA,MLR,2022-06-24,5,Delta,4.796608277807802e-05,4.796608277807802e-05,-1.3606735152322494e-05,2864.0,0.0,4.797083373307802e-05,4.750955e-09,2022-06-29
USA,MLR,2022-06-24,6,Delta,4.796693471067802e-05,4.796693471067802e-05,-8.96385251507513e-06,2299.0,0.0,4.797083373307802e-05,3.8990224e-09,2022-06-30
USA,MLR,2022-06-24,7,Delta,,,,,,,3.1937026e-09,2022-07-01
USA,MLR,2022-06-24,8,Delta,,,,,,,2.6107865e-09,2022-07-02
USA,MLR,2022-06-24,9,Delta,,,,,,,2.1310378e-09,2022-07-03
USA,MLR,2022-06-24,10,Delta,,,,,,,1.7367896e-09,2022-07-04
USA,MLR,2022-06-24,11,Delta,,,,,,,1.4133432e-09,2022-07-05
USA,MLR,2022-06-24,12,Delta,,,,,,,1.1484818e-09,2022-07-06
USA,MLR,2022-06-24,13,Delta,,,,,,,9.31919e-10,2022-07-07
USA,MLR,2022-06-24,14,Delta,,,,,,,7.549952e-10,2022-07-08
USA,MLR,2022-06-24,-13,Omicron 21K,0.0001854640406968075,0.0001854640406968075,-0.06408067484512021,2597.0,0.0,0.00021013862069680752,2.467458e-05,2022-06-11
USA,MLR,2022-06-24,-12,Omicron 21K,0.00018932281569680753,0.00018932281569680753,-0.0492090751850335,2364.0,0.0,0.00021013862069680752,2.0815805e-05,2022-06-12
USA,MLR,2022-06-24,-11,Omicron 21K,0.00019324385993471472,0.00019324385993471472,-6.187683645667687,3782.0,0.0005288207297726071,0.00021076632993471473,1.752247e-05,2022-06-13
USA,MLR,2022-06-24,-10,Omicron 21K,0.00019685537065933679,0.00019685537065933679,-3.1977726352298665,2896.0,0.0003453038674033149,0.0002115762896593368,1.4720919e-05,2022-06-14
USA,MLR,2022-06-24,-9,Omicron 21K,0.0001992395636593368,0.0001992395636593368,-0.043511900999752044,3527.0,0.0,0.0002115762896593368,1.2336726e-05,2022-06-15
USA,MLR,2022-06-24,-8,Omicron 21K,0.0004003689035159819,0.0004003689035159819,-3.410218045829538,3315.0,0.00030165912518853697,0.0004106803215159819,1.0311418e-05,2022-06-16
USA,MLR,2022-06-24,-7,Omicron 21K,0.00042364930673376324,0.00042364930673376324,-3.5974377393727894,3276.0,0.00030525030525030525,0.00043225016773376326,8.600861e-06,2022-06-17
USA,MLR,2022-06-24,-6,Omicron 21K,0.000375762702019004,0.000375762702019004,-0.01705838956436437,2383.0,0.0,0.00038292104381900397,7.1583418e-06,2022-06-18
USA,MLR,2022-06-24,-5,Omicron 21K,0.0004641105636768221,0.0004641105636768221,-10.23042336571491,1435.0,0.0013937282229965157,0.00047005562317682214,5.9450595e-06,2022-06-19
USA,MLR,2022-06-24,-4,Omicron 21K,0.0004220362057356026,0.0004220362057356026,-9.176545956943613,2942.0,0.0006798096532970768,0.00042696146243560257,4.9252567e-06,2022-06-20
USA,MLR,2022-06-24,-3,Omicron 21K,0.0004333147624028704,0.0004333147624028704,-0.012678708147475471,3115.0,0.0,0.0004373849654028704,4.070203e-06,2022-06-21
USA,MLR,2022-06-24,-2,Omicron 21K,0.0004340267910028704,0.0004340267910028704,-9.722095530354158,3279.0,0.000609942055504727,0.0004373849654028704,3.3581744e-06,2022-06-22
USA,MLR,2022-06-24,-1,Omicron 21K,0.00029706438442922526,0.00029706438442922526,-0.00814698181530331,2945.0,0.0,0.00029983075812922526,2.7663737e-06,2022-06-23
USA,MLR,2022-06-24,0,Omicron 21K,0.00023505086587471483,0.00023505086587471483,-5.1212034303628755,2644.0,0.00037821482602118004,0.00023732195937471484,2.2710935e-06,2022-06-24
USA,MLR,2022-06-24,1,Omicron 21K,0.0002834313173078051,0.0002834313173078051,-0.003974254531990465,2135.0,0.0,0.0002852927931078051,1.8614758e-06,2022-06-25
USA,MLR,2022-06-24,2,Omicron 21K,0.00024651635866044185,0.00024651635866044185,-5.649169708583643,2321.0,0.00043084877208099956,0.00024803850106044185,1.5221424e-06,2022-06-26
USA,MLR,2022-06-24,3,Omicron 21K,0.00024679639006044187,0.00024679639006044187,-5.278276094591142,4128.0,0.00024224806201550387,0.00024803850106044185,1.242111e-06,2022-06-27
USA,MLR,2022-06-24,4,Omicron 21K,0.00019299634372884472,0.00019299634372884472,-5.808111844107982,2978.0,0.000335795836131632,0.00019400781162884473,1.0114679e-06,2022-06-28
USA,MLR,2022-06-24,5,Omicron 21K,0.00019318556852884473,0.00019318556852884473,-6.05360929840827,2864.0,0.00034916201117318437,0.00019400781162884473,8.222431e-07,2022-06-29
USA,MLR,2022-06-24,6,Omicron 21K,0.00013179090894584476,0.00013179090894584476,-0.0015336130634199011,2299.0,0.0,0.00013245798704584477,6.670781e-07,2022-06-30
USA,MLR,2022-06-24,7,Omicron 21K,,,,,,,5.4014566e-07,2022-07-01
USA,MLR,2022-06-24,8,Omicron 21K,,,,,,,4.3679907e-07,2022-07-02
USA,MLR,2022-06-24,9,Omicron 21K,,,,,,,3.5263247e-07,2022-07-03
USA,MLR,2022-06-24,10,Omicron 21K,,,,,,,2.8411057e-07,2022-07-04
USA,MLR,2022-06-24,11,Omicron 21K,,,,,,,2.2858399e-07,2022-07-05
USA,MLR,2022-06-24,12,Omicron 21K,,,,,,,1.834392e-07,2022-07-06
USA,MLR,2022-06-24,13,Omicron 21K,,,,,,,1.4715707e-07,2022-07-07
USA,MLR,2022-06-24,14,Omicron 21K,,,,,,,1.1797015e-07,2022-07-08
USA,MLR,2022-06-24,-13,Omicron 21L,0.0327179594108306,0.0327179594108306,-20.34231163485407,2597.0,0.14285714285714285,0.1391663394108306,0.10644838,2022-06-11
USA,MLR,2022-06-24,-12,Omicron 21L,0.03469784257386521,0.03469784257386521,-18.626071595429096,2364.0,0.13409475465313028,0.1336549325738652,0.09895709,2022-06-12
USA,MLR,2022-06-24,-11,Omicron 21L,0.036672716873370134,0.036672716873370134,-30.71182041103731,3782.0,0.12797461660497092,0.12845650087337013,0.091783784,2022-06-13
USA,MLR,2022-06-24,-10,Omicron 21L,0.03679653990585077,0.03679653990585077,-16.14220351842323,2896.0,0.11187845303867404,0.12174216990585077,0.08494563,2022-06-14
USA,MLR,2022-06-24,-9,Omicron 21L,0.03920717750044514,0.03920717750044514,-45.34925678485965,3527.0,0.12276722426991778,0.11763998350044513,0.078432806,2022-06-15
USA,MLR,2022-06-24,-8,Omicron 21L,0.04025209422446285,0.04025209422446285,-40.94603075808956,3315.0,0.11402714932126697,0.11252042422446286,0.07226833,2022-06-16
USA,MLR,2022-06-24,-7,Omicron 21L,0.041840829695385245,0.041840829695385245,-27.762500878255935,3276.0,0.09859584859584859,0.10827154969538524,0.06643072,2022-06-17
USA,MLR,2022-06-24,-6,Omicron 21L,0.04276549276736554,0.04276549276736554,-51.23062310593079,2383.0,0.1141418380193034,0.10370831276736554,0.06094282,2022-06-18
USA,MLR,2022-06-24,-5,Omicron 21L,0.041366798870748074,0.041366798870748074,-23.60732746497162,1435.0,0.09825783972125436,0.09714909487074808,0.055782296,2022-06-19
USA,MLR,2022-06-24,-4,Omicron 21L,0.039633968649252505,0.039633968649252505,-57.91171330202906,2942.0,0.0982324949014276,0.0905611756492525,0.050927207,2022-06-20
USA,MLR,2022-06-24,-3,Omicron 21L,0.04115984575475155,0.04115984575475155,-36.485995412960165,3115.0,0.07993579454253612,0.08755234575475156,0.0463925,2022-06-21
USA,MLR,2022-06-24,-2,Omicron 21L,0.03777933828662089,0.03777933828662089,-43.26186392759408,3279.0,0.0768526989935956,0.07994493028662089,0.042165592,2022-06-22
USA,MLR,2022-06-24,-1,Omicron 21L,0.0354881787627684,0.0354881787627684,-32.38520916364938,2945.0,0.06791171477079797,0.0737249237627684,0.038236745,2022-06-23
USA,MLR,2022-06-24,0,Omicron 21L,0.03288165205591994,0.03288165205591994,-58.00393504313439,2644.0,0.0775340393343419,0.06747825505591994,0.034596603,2022-06-24
